emp_no,first_name,last_name,salary,title,dept_name
14780,Marlo,Bruckman,51232,Senior Engineer,Production
14785,Zhonghua,Kaiser,46936,Senior Engineer,Customer Service
14793,Stein,Uchoa,47045,Engineer,Development
14814,Odysseas,Nishimukai,40000,Senior Staff,Customer Service
14817,Gaurav,Masaki,41203,Senior Engineer,Research
14821,Oguz,Kilgore,42545,Engineer,Development
14839,Changho,Cronin,40000,Senior Engineer,Development
14853,Taiji,Nergos,58311,Senior Engineer,Development
14877,Arto,Meriste,40000,Senior Engineer,Development
14879,Anyuan,Sigstam,54322,Senior Engineer,Development
14888,Temple,Barriga,60916,Senior Staff,Sales
14899,Alejandro,Casley,64365,Senior Staff,Sales
14906,Adil,Parveen,54758,Senior Staff,Research
14908,Kerhong,Flanders,40000,Senior Engineer,Production
14909,Mohan,Kamble,40000,Senior Engineer,Development
14911,Xiaobin,Chelton,62738,Senior Engineer,Production
14914,Gretta,Benzaken,40000,Engineer,Development
14915,Huican,Picco,40733,Engineer,Production
14923,Shuzo,Gyorkos,40000,Technique Leader,Development
14928,Satoru,Mukaidono,53377,Senior Staff,Human Resources
14941,Nathan,Lichtner,43608,Senior Engineer,Development
14942,Heon,Benveniste,40000,Senior Engineer,Quality Management
14949,Insup,Reinhart,44930,Senior Engineer,Production
14954,Fox,Magliocco,43510,Senior Engineer,Development
14971,Fan,Simmen,55187,Senior Staff,Finance
14983,Hyuckchul,Pouyioutas,86754,Senior Staff,Marketing
14993,Sanjay,Koblitz,45407,Senior Engineer,Development
15005,Kiam,Sadowsky,50368,Senior Engineer,Production
15016,Woody,Gulik,40000,Senior Staff,Finance
15018,Ramalingam,Prenel,40668,Senior Staff,Marketing
15019,Qingxiang,Shokrollahi,41721,Senior Engineer,Quality Management
15029,Giordano,Koshino,40000,Senior Staff,Customer Service
15030,Rasikan,Nourani,40000,Senior Staff,Sales
15036,Ziva,Delgrande,40000,Senior Engineer,Development
15049,Khun,Waymire,40000,Senior Staff,Customer Service
15052,Flemming,Kranzdorf,40630,Senior Engineer,Production
15055,Shrikanth,Sherertz,40000,Senior Staff,Research
15066,Tomokazu,Oaver,43455,Senior Engineer,Development
15069,Manton,Siksek,40000,Technique Leader,Production
15071,Ayonca,Couchot,97484,Senior Staff,Sales
15075,Radoslaw,Rijsenbrij,40000,Senior Engineer,Production
15077,Toshiki,Taubenfeld,40000,Senior Engineer,Production
15082,Guadalupe,Zirintsis,63024,Technique Leader,Development
15087,Chirstian,Ushiama,40000,Senior Engineer,Production
15089,Giri,Coney,48594,Senior Engineer,Development
15092,Remmert,Bahi,40000,Senior Staff,Customer Service
15102,Luigi,Axelband,40374,Senior Engineer,Production
15105,Sudhanshu,Itzigehl,75800,Senior Staff,Marketing
15114,Pantung,Honglei,40000,Engineer,Development
15134,Arun,Luiz,62752,Senior Staff,Sales
15145,Haldon,Servieres,51443,Senior Engineer,Production
15151,Urs,Pouyioutas,61253,Senior Staff,Marketing
15176,Charlene,Sankaranarayanan,98401,Senior Staff,Sales
15193,Neelam,Schach,47039,Senior Engineer,Development
15196,Souichi,Duclos,55824,Senior Engineer,Development
15202,Pranay,Irland,40000,Engineer,Production
15208,Sudharsan,Shokrollahi,44109,Senior Staff,Research
15218,Shuky,Conry,44614,Senior Staff,Finance
15228,Mona,Salvesen,40000,Senior Staff,Human Resources
15230,Keiichiro,Suessmith,70187,Senior Engineer,Development
15234,Jouko,Zhiwei,47654,Senior Engineer,Development
15237,Reinhard,Sadowsky,40000,Senior Engineer,Development
15243,Mountaz,Famili,41015,Senior Staff,Finance
15248,Edwin,Baar,64696,Senior Staff,Marketing
15253,Ayonca,Pardalos,40396,Senior Engineer,Production
15269,Eric,Reghbati,60930,Senior Engineer,Production
15271,Shiv,Bernardeschi,88026,Senior Staff,Sales
15292,Miyeon,Lammel,87586,Senior Staff,Sales
15324,Ziya,Lunn,40000,Senior Engineer,Production
15329,Fan,Openshaw,41839,Engineer,Development
15330,Jaroslava,Chinal,53020,Senior Staff,Sales
15337,Masaru,Radivojevic,40000,Senior Engineer,Quality Management
15343,Chaosheng,Luce,48936,Senior Engineer,Quality Management
15354,Chikara,Nyrup,40782,Staff,Customer Service
15365,Mikhail,Schiettecatte,41309,Senior Engineer,Development
15369,Premal,Penttonen,81954,Staff,Sales
15370,Chuanyi,Nilsson,67631,Senior Engineer,Research
15372,Nahum,Broder,79245,Senior Staff,Sales
15375,Shuho,Manders,65920,Senior Staff,Finance
15377,Shugo,Aumann,50274,Senior Engineer,Development
15382,Alassane,Siegrist,66083,Senior Staff,Sales
15392,Pradeep,Markovitch,55638,Assistant Engineer,Development
15408,Maik,Penttonen,40000,Staff,Research
15410,Wilmer,Kushner,58123,Senior Staff,Marketing
15412,Huai,Thiria,62190,Senior Engineer,Development
15438,Constantijn,Munoz,43326,Senior Staff,Finance
15441,Arvind,Weisert,40000,Senior Staff,Research
15452,Kazuhira,Weedman,40000,Engineer,Development
15454,Hongzue,Cesareni,57571,Senior Staff,Sales
15470,Weiwu,Huhdanpaa,40693,Engineer,Production
15474,Gilbert,Plumb,90430,Senior Staff,Sales
15479,Zhenbing,Soicher,40000,Senior Engineer,Production
15480,Kwok,Trogemann,47645,Senior Engineer,Development
15504,Kasturi,Alpin,40000,Engineer,Development
15505,Collette,Mikschl,56848,Senior Engineer,Production
15510,Inderjeet,Sethi,48661,Senior Engineer,Development
15511,George,Kowalchuk,76880,Senior Staff,Sales
15518,Uno,Valtorta,55563,Senior Engineer,Development
15525,Masadi,Cherinka,40000,Senior Engineer,Development
15534,Guozhong,Grabner,63090,Senior Staff,Finance
15543,Mingdong,Staelin,40000,Senior Engineer,Production
15548,Sanjai,Caine,48171,Senior Engineer,Research
15563,Constantino,Zykh,56239,Senior Staff,Customer Service
15565,True,Muchinsky,73532,Senior Staff,Marketing
15566,Baoqiu,Azuma,61655,Senior Staff,Sales
15600,Mack,Perna,40000,Senior Engineer,Production
15601,Carrsten,Anily,83263,Senior Staff,Sales
15651,Huan,Iwayama,50313,Senior Engineer,Production
15656,Mohammad,Schaaf,66141,Senior Staff,Marketing
15682,Hiroyasu,Przulj,40000,Senior Engineer,Quality Management
15687,Dekang,Ambroszkiewicz,62333,Senior Staff,Finance
15703,Chenye,Hanratty,40000,Engineer,Development
15708,Reuven,Kushnir,85063,Senior Staff,Sales
15714,Troy,Bala,40000,Engineer,Production
15715,Insup,Ibel,40000,Staff,Marketing
15726,Zhilian,Parascandalo,70522,Senior Staff,Marketing
15739,Poorav,Bahr,54605,Engineer,Development
15740,Stepehn,Pocchiola,57994,Senior Staff,Sales
15750,Arumugam,Bresenham,40000,Senior Engineer,Production
15765,Tonny,Taubenfeld,40000,Senior Engineer,Development
15767,Baocai,Broomell,40000,Senior Engineer,Production
15769,Pranay,Oskamp,61575,Staff,Marketing
15788,Taegyun,Deyuan,53521,Senior Engineer,Production
15799,Manton,Gelosh,64458,Senior Staff,Sales
15809,Mingsen,Antonisse,50619,Senior Staff,Finance
15819,Magdalena,Rajcani,63847,Senior Staff,Marketing
15821,Aleksander,Antonakopoulos,40000,Engineer,Development
15846,Bowen,Litecky,40000,Technique Leader,Production
15861,Gio,Anido,50890,Senior Staff,Marketing
15866,Angel,Seiwald,40000,Senior Engineer,Production
15869,Guoxiang,Bala,40000,Senior Engineer,Production
15876,Munehiro,Vakili,51140,Senior Engineer,Development
15877,Yannik,Kroll,40000,Engineer,Production
15880,Miquel,Dechter,40000,Technique Leader,Production
15889,Sasan,Azumi,63393,Senior Engineer,Development
15892,Lunjin,Pettis,60367,Senior Engineer,Production
15901,Marsja,Fargier,40000,Senior Engineer,Quality Management
15902,Kazuhide,Stille,40000,Senior Staff,Research
15905,DeForest,Petersohn,47421,Senior Engineer,Production
15911,Shaibal,Viele,45602,Senior Engineer,Customer Service
15934,Kensyu,Shinomoto,50454,Assistant Engineer,Production
15938,Garnik,Covnot,69499,Senior Staff,Sales
15942,Murthy,Rosca,50486,Senior Engineer,Production
15943,Yakkov,Demke,40000,Senior Engineer,Quality Management
15945,Hauke,Larfeldt,57717,Senior Engineer,Production
15948,Karoline,Versino,40000,Senior Engineer,Development
15955,Yuguang,Dratva,45283,Senior Engineer,Production
15971,Arumugam,Aloia,42963,Senior Engineer,Development
15977,King,Ballarin,44282,Senior Staff,Research
15978,Kaijung,Wielonsky,40000,Engineer,Production
15993,Yoshimitsu,Peir,45611,Senior Engineer,Development
16000,Marek,Demos,40000,Senior Engineer,Production
16018,Boutros,Papadias,52560,Senior Engineer,Production
16019,Chaoyi,Heystek,40000,Senior Engineer,Research
16025,Doowon,Luce,84433,Senior Engineer,Development
16028,JiYoung,Takkinen,53714,Senior Engineer,Production
16033,Wayne,Spelt,40000,Senior Staff,Finance
16052,Maria,Rodham,40000,Senior Engineer,Development
16066,Marsha,Penn,74757,Senior Staff,Sales
16068,Leandro,Zongker,53031,Senior Staff,Finance
16076,Marko,Ebeling,47061,Engineer,Development
16077,Kannan,Heemskerk,49020,Senior Engineer,Development
16086,Mohammad,Denos,42903,Senior Engineer,Development
16094,Berto,Rosar,40000,Senior Engineer,Development
16099,Mohan,Ferretti,40000,Senior Staff,Human Resources
16126,Tse,Crabtree,68863,Staff,Customer Service
16130,Kerryn,Belinskaya,40000,Engineer,Development
16134,Annemarie,Chaudhuri,40000,Senior Engineer,Development
16138,Leucio,Krzyzanowski,67593,Senior Staff,Marketing
16154,Monique,Docker,40000,Technique Leader,Quality Management
16185,Marin,Winter,44003,Technique Leader,Development
16192,Leandro,Sigstam,40000,Senior Engineer,Customer Service
16201,Krassimir,Olano,53081,Technique Leader,Development
16227,Hitomi,Vural,58619,Senior Engineer,Production
16229,Ronnie,Lanzelotte,40000,Senior Staff,Customer Service
16230,Ung,Babu,40000,Senior Staff,Production
16233,Sushant,Baba,54684,Senior Staff,Sales
16234,Jacopo,Basart,40000,Senior Staff,Customer Service
16246,Makato,Masaki,40000,Engineer,Production
16252,Carrsten,Mattern,64982,Senior Engineer,Production
16266,Mikhail,Sethi,57642,Senior Staff,Sales
16272,Shuho,Zeleznik,40000,Senior Engineer,Research
16274,Sadun,Navazio,65521,Senior Staff,Finance
16324,Billie,Bazzichi,40000,Staff,Human Resources
16337,Hironoby,Schaad,40000,Senior Engineer,Production
16341,Boutros,Fendler,40000,Senior Staff,Research
16355,Nikolaos,Luca,80403,Senior Staff,Sales
16364,Yifei,Gini,73503,Senior Staff,Sales
16365,Janalee,Mellouli,40000,Senior Staff,Research
16377,Duri,Stanger,62147,Engineer,Production
16380,Zhilian,Chleq,42820,Senior Staff,Customer Service
16382,Chaoyi,Talmon,66986,Senior Engineer,Production
16383,Lidong,Czap,55977,Senior Engineer,Production
16388,Subhankar,Georgatos,40000,Senior Staff,Customer Service
16397,Shimshon,Cusworth,66757,Senior Staff,Finance
16398,Limsoon,Krzyzanowski,71254,Senior Staff,Sales
16399,Apostol,Collette,59384,Senior Staff,Customer Service
16404,Rafols,Rabehasaina,45689,Senior Engineer,Production
16412,Moss,Tokunaga,66524,Technique Leader,Production
16425,Idoia,Beerel,53045,Senior Engineer,Production
16438,Abdulla,Demeyer,52449,Senior Engineer,Production
16446,Jouko,Chinin,94600,Senior Staff,Sales
16447,Zhiguo,Savasere,40000,Senior Engineer,Production
16448,Tsvetan,Zwicker,76979,Senior Engineer,Development
16453,Goncalo,Basart,47433,Senior Staff,Human Resources
16471,Bogdan,Birta,44976,Staff,Research
16479,Jixiang,Eiter,62446,Senior Staff,Finance
16486,Sanjay,Perin,57496,Senior Staff,Research
16487,Arunas,Yemenis,73302,Senior Staff,Sales
16490,Muzhong,Thiria,85462,Senior Staff,Sales
16491,Emdad,Radwan,40000,Senior Staff,Customer Service
16504,Mong,Cromarty,40000,Senior Engineer,Development
16510,Mototsugu,Vecchio,40000,Senior Staff,Customer Service
16537,Weidon,Seiwald,40000,Senior Engineer,Development
16539,Gretta,Fetvedt,40000,Senior Engineer,Production
16546,Sangeeta,Lanphier,47819,Senior Engineer,Development
16549,Olivera,Thibadeau,60531,Senior Staff,Finance
16551,Sadegh,Ranon,82980,Senior Engineer,Research
16556,Mostafa,Hiltgen,53954,Senior Engineer,Development
16567,Hein,Senzako,40000,Senior Staff,Customer Service
16570,Uta,Matzen,46162,Senior Engineer,Production
16580,Masaru,Valiente,40000,Senior Engineer,Quality Management
16607,Vishwani,Honglei,54558,Senior Staff,Sales
16619,Arvind,Boguraev,40000,Senior Engineer,Development
16657,Yongdong,Heyers,63463,Senior Engineer,Production
16658,Florian,Soicher,50917,Senior Staff,Research
16672,Georgi,Peris,55265,Senior Staff,Sales
16674,Duke,Takanami,40000,Technique Leader,Development
16679,Domenick,Cummings,40000,Engineer,Research
16683,Hatem,Ghandeharizadeh,60120,Senior Engineer,Production
16716,Ramachenga,Zumaque,54270,Engineer,Development
16719,Sasan,Benantar,40000,Senior Staff,Human Resources
16723,Mohd,Randt,56932,Senior Staff,Customer Service
16729,Kirk,Broomell,51318,Senior Staff,Finance
16731,Domenico,Versino,48868,Senior Engineer,Development
16759,Vojin,Masaki,40000,Senior Engineer,Research
16799,Shigeichiro,Bamford,54405,Senior Engineer,Development
16801,Gila,Strooper,48932,Senior Engineer,Development
16803,Ziva,Rohrbach,50968,Engineer,Development
16806,Sreekrishna,Dayana,72405,Senior Staff,Customer Service
16808,Kiyokazu,Katiyar,87215,Senior Staff,Sales
16851,Leon,Stasinski,51771,Senior Staff,Human Resources
16852,Yefim,Fontet,48864,Senior Engineer,Customer Service
16862,JiYoung,Eppinger,40000,Senior Engineer,Customer Service
16864,Candido,Gecsel,50361,Engineer,Production
16869,Yakkov,Huttel,40000,Senior Staff,Research
16871,Munir,Stiles,55303,Senior Engineer,Production
16875,Nikolaos,Radhakrishnan,40000,Engineer,Development
16880,Honesty,Bresenham,40000,Technique Leader,Production
16897,Charlene,Ebeling,57244,Technique Leader,Quality Management
16910,Kazunori,Botman,57230,Senior Engineer,Research
16919,Tesuya,Yurov,40184,Engineer,Production
16921,Evgueni,Yeung,71025,Senior Staff,Sales
16954,Akhilish,Apsitis,47943,Senior Staff,Marketing
16955,Sangeeta,Marrakchi,74715,Senior Staff,Research
16969,Sanjit,Braccini,49377,Senior Engineer,Development
16986,Hirochika,Gecseg,61653,Senior Engineer,Production
16988,Xiong,Peron,47878,Senior Staff,Finance
16993,Hongzue,Dahlbom,57751,Senior Staff,Sales
16999,Bezalel,Sadowsky,40000,Senior Staff,Production
17012,Valdiodio,Petereit,40000,Senior Engineer,Development
17018,Berhard,Tasistro,40000,Senior Engineer,Development
17024,Ewing,Siepmann,58181,Senior Engineer,Production
17041,Nishit,Montemayor,40492,Senior Staff,Customer Service
17046,Fay,Kornyak,44955,Senior Engineer,Development
17048,Christoph,Murthy,46913,Senior Engineer,Quality Management
17055,Marin,Wixon,46654,Senior Engineer,Development
17063,Anoosh,Thiran,91391,Senior Staff,Sales
17066,Heping,Ruther,59260,Senior Engineer,Development
17068,Bodh,Gopalakrishnan,40000,Assistant Engineer,Research
17072,Richara,Bala,40000,Senior Staff,Customer Service
17076,Gudjon,Hitomi,60092,Senior Engineer,Quality Management
17078,Gill,Hinsberger,44442,Senior Staff,Customer Service
17081,Weiru,Murtafg,40846,Senior Engineer,Quality Management
17089,Rafail,Erman,67779,Senior Staff,Sales
17098,Xuedong,Gelosh,40000,Senior Engineer,Development
17101,Sandeepan,Compeau,40173,Senior Engineer,Development
17102,Radhika,Garnick,89793,Staff,Sales
17103,Takahiro,Feldmann,48187,Senior Engineer,Research
17120,Yifei,Polupanov,40000,Senior Staff,Human Resources
17125,Akhilish,Zweizig,40000,Senior Engineer,Quality Management
17126,Matk,Schapire,40000,Senior Staff,Customer Service
17143,Ziyad,Munke,40000,Senior Engineer,Production
17146,Aemilian,Barbanera,65674,Staff,Sales
17158,Danai,Vecchio,48426,Senior Engineer,Customer Service
17159,Quingbo,Mitchem,56346,Senior Engineer,Development
17160,Shay,Montemayor,49824,Senior Engineer,Production
17163,Yurii,Papsdorf,47086,Senior Engineer,Development
17199,Vasilis,Guardalben,40000,Senior Staff,Research
17215,Junichi,Langford,47977,Senior Engineer,Production
17220,Lorien,Panwar,45404,Senior Engineer,Production
17222,Leen,Muchinsky,54882,Senior Engineer,Development
17235,Ronnie,Rissanen,40000,Senior Engineer,Development
17236,Matk,Merro,75541,Senior Engineer,Production
17245,Neven,Milicia,81426,Staff,Sales
17260,Abdulah,Famili,40000,Engineer,Development
17277,Arnd,Hopewell,40000,Senior Engineer,Development
17280,Xuejia,Merle,69670,Senior Engineer,Production
17285,Mario,Weiland,55174,Senior Staff,Finance
17294,Shrikanth,Pietrzykowski,43785,Senior Engineer,Quality Management
17326,Arumugam,Ramsay,40000,Senior Engineer,Development
17327,Yongmin,Gihr,50152,Senior Staff,Marketing
17329,Shaunak,Tyugu,58239,Senior Engineer,Research
17336,Shigenori,Chaudhuri,71761,Senior Engineer,Production
17339,Fan,Mullainathan,58306,Engineer,Production
17340,Yurii,Brookman,65863,Senior Staff,Finance
17352,Muneo,Katiyar,71029,Senior Staff,Sales
17355,Mingzeng,Weisert,40000,Senior Engineer,Development
17384,Youngkon,Nooteboom,55693,Senior Staff,Research
17387,Shir,Serra,49554,Staff,Marketing
17396,Valeri,Henders,40000,Senior Engineer,Production
17397,Kenroku,Hardjono,40000,Senior Engineer,Quality Management
17412,Leni,Vilarrasa,43480,Staff,Customer Service
17436,Chirstian,Munawer,79815,Senior Staff,Sales
17448,Makato,Belinskaya,40728,Senior Engineer,Production
17468,Abdelghani,Irland,59122,Senior Staff,Sales
17470,Genevieve,Lichtner,60901,Senior Engineer,Production
17472,Murthy,Verhoeff,40000,Senior Staff,Marketing
17487,Gully,Staudhammer,40000,Engineer,Development
17489,Karlis,Vigier,48368,Senior Staff,Human Resources
17500,Jinya,Bratsberg,44825,Technique Leader,Production
17505,Gunilla,Moffat,63455,Senior Engineer,Production
17512,Frederique,Hofmeyr,40000,Engineer,Production
17520,Shahab,Keohane,40000,Senior Engineer,Development
17539,Cathie,Uhrik,60576,Senior Engineer,Development
17544,Kien,Marletta,53927,Senior Engineer,Production
17552,Pradeep,Neiman,45663,Senior Staff,Finance
17556,Makato,Tsukuda,67047,Senior Staff,Finance
17559,Annemarie,Papastamatiou,53573,Senior Engineer,Research
17573,Berthier,Deverell,77659,Senior Staff,Sales
17576,Behnaam,Krybus,40000,Senior Engineer,Quality Management
17582,Kauko,Spieker,44397,Senior Engineer,Development
17584,Emdad,Coorg,40000,Senior Staff,Human Resources
17586,Lein,Halevi,40000,Senior Staff,Customer Service
17629,Mostafa,Winter,70592,Senior Staff,Sales
17647,Vasilis,Swab,75896,Senior Staff,Sales
17657,Thanasis,Zucker,43935,Engineer,Production
17674,Adib,Braccini,43044,Senior Engineer,Development
17677,Mingdong,Ramalingam,40000,Senior Engineer,Development
17683,Bernt,Henders,54891,Senior Staff,Marketing
17688,Faiza,Cincotta,45880,Senior Engineer,Production
17696,Feiyu,Kusalik,40000,Senior Engineer,Production
17699,Radhia,Heping,48618,Senior Engineer,Development
17704,Vatsa,Broomell,40000,Senior Staff,Research
17705,Toshimo,Mellouli,50346,Technique Leader,Production
17711,Owen,Katiyar,49277,Engineer,Development
17716,Josyula,Vitiello,40000,Senior Engineer,Quality Management
17728,Tsuneo,Lienhardt,57162,Staff,Research
17742,Tru,Cappelletti,52300,Senior Staff,Research
17745,Hatem,Schreiter,40000,Senior Engineer,Development
17778,Chirstian,Matzov,40000,Senior Staff,Customer Service
17791,Matt,Stifter,46451,Senior Staff,Sales
17798,Guangming,Suessmith,83096,Senior Staff,Marketing
17807,Jianhua,Glowinski,40000,Senior Engineer,Production
