emp_no,first_name,last_name,salary,title,dept_name
12093,Evgueni,Oxenboll,40000,Senior Engineer,Development
12094,Weiru,Pearson,44788,Senior Staff,Customer Service
12099,Nobuyoshi,Kuzuoka,104610,Senior Staff,Sales
12102,Aron,Erde,90853,Staff,Sales
12112,Satyanarayana,Avouris,76538,Senior Staff,Finance
12114,Shiv,Rubsam,40000,Staff,Research
12122,Satoru,Krone,46398,Senior Engineer,Production
12123,Xiahua,Syrzycki,64879,Senior Staff,Research
12125,Shounak,Erman,41215,Engineer,Production
12138,Takahito,Brender,40000,Engineer,Production
12140,Xudong,Paciorek,40000,Senior Staff,Human Resources
12149,Suebskul,Grandbois,109934,Senior Staff,Sales
12159,Shem,Perly,61210,Senior Engineer,Development
12160,Aamer,Garrabrants,60391,Senior Staff,Sales
12164,Muneo,Chachaty,43366,Engineer,Development
12165,Xiaobin,Maquelin,41951,Senior Engineer,Development
12168,Arnd,Salverda,40000,Senior Staff,Customer Service
12172,Jianhua,Llado,40000,Senior Staff,Human Resources
12174,Slavian,Plavsic,40000,Senior Engineer,Development
12183,Harngdar,Iisaku,40000,Engineer,Quality Management
12186,Guther,Nooteboom,70221,Senior Staff,Customer Service
12190,Abdulah,Engberts,40000,Senior Engineer,Development
12191,Rosella,Bazzichi,45307,Engineer,Production
12192,Feiyu,Klyachko,41625,Senior Engineer,Quality Management
12205,Sushant,Rossi,40000,Senior Engineer,Development
12206,Barton,Janetzko,40000,Senior Engineer,Development
12210,Vugranam,Ashish,40000,Senior Staff,Research
12213,Kwangho,Brizzi,79834,Senior Staff,Sales
12216,Aloke,Mansanne,40000,Engineer,Quality Management
12218,Yaghout,Strooper,40000,Senior Engineer,Quality Management
12219,Junsik,Gadepally,57507,Senior Staff,Research
12221,Vincent,Melter,56736,Senior Engineer,Development
12222,Abdelwaheb,Holburn,55840,Senior Staff,Finance
12223,Niteen,Koyama,54459,Senior Engineer,Production
12230,Yuriy,Bellone,53692,Engineer,Development
12231,Nishit,Bharadwaj,40000,Senior Engineer,Production
12235,Honesty,Haumacher,100755,Staff,Sales
12242,Satoru,Wolniewicz,46911,Engineer,Development
12247,Subbu,Penttonen,59183,Technique Leader,Development
12249,Eldridge,Sadowski,70099,Senior Engineer,Development
12250,Kerhong,Aloia,61573,Senior Engineer,Development
12256,Guadalupe,Reghbati,40000,Senior Staff,Human Resources
12258,Kankanahalli,Eiter,40748,Senior Engineer,Development
12264,Mart,Pagter,51816,Engineer,Development
12269,Mohammed,Whitcomb,40000,Senior Engineer,Quality Management
12270,Shakhar,Kornyak,52840,Senior Staff,Research
12272,Behnaam,Grandbois,43811,Senior Staff,Human Resources
12273,Jaideep,Uehara,90736,Senior Staff,Sales
12281,Hisao,Langford,45417,Senior Engineer,Development
12282,Tadahiro,Delgrange,40000,Engineer,Development
12291,Masamitsu,Koyama,67506,Senior Staff,Sales
12298,Tetsurou,Rodham,62015,Senior Engineer,Research
12308,Mototsugu,Cronau,58741,Senior Staff,Human Resources
12311,Susanne,Lubachevsky,40000,Senior Engineer,Development
12316,Hyuncheol,Duclos,46261,Engineer,Production
12317,Weiyi,Crabtree,40000,Staff,Production
12327,DAIDA,Bruckman,67449,Senior Engineer,Development
12328,Atilio,Prampolini,51299,Staff,Human Resources
12338,Kagan,Besselaar,46270,Staff,Finance
12339,Pranay,Czaja,40000,Staff,Research
12341,Rasiah,Luga,40000,Senior Engineer,Development
12343,Sorina,Slaats,52134,Senior Staff,Production
12355,Vidar,Hutton,70724,Senior Engineer,Production
12364,Neelam,Cummings,42337,Assistant Engineer,Production
12365,Kamakshi,Bisiani,40000,Senior Engineer,Production
12368,Gor,Dechter,45415,Senior Staff,Marketing
12373,Mooi,Driscoll,75986,Senior Staff,Sales
12379,Kazuhisa,Serna,43508,Technique Leader,Development
12381,Amalendu,Klerer,42211,Senior Staff,Research
12388,Arumugam,Hebert,40000,Senior Engineer,Production
12394,Stevo,Reeken,40000,Engineer,Quality Management
12395,Sanjit,Felder,66909,Senior Staff,Finance
12399,Mihalis,Luga,85582,Senior Staff,Sales
12411,Shao,Ibel,97610,Senior Staff,Sales
12413,Hugh,Gadepally,53179,Senior Engineer,Production
12417,Dannz,Spelt,67342,Senior Engineer,Production
12421,Toshimi,Gulik,52691,Senior Engineer,Development
12422,Berhard,Demos,71376,Senior Staff,Human Resources
12426,Shahaf,Valtorta,40000,Technique Leader,Quality Management
12427,Zissis,Daescu,40000,Senior Staff,Research
12434,Xumin,Bernardinello,40000,Engineer,Production
12438,Yongmao,Mondadori,109440,Senior Staff,Customer Service
12450,Sanjeeva,Perng,40000,Senior Engineer,Development
12452,Hiroyasu,Francisci,40000,Engineer,Production
12454,Kerryn,Farris,41347,Staff,Sales
12464,Shai,Milicic,50448,Staff,Sales
12466,Cullen,Nations,65175,Senior Staff,Finance
12468,Ioana,Baezner,41627,Staff,Human Resources
12475,Filipe,Roison,40000,Senior Engineer,Development
12480,Tetsushi,Schade,62415,Staff,Finance
12487,Mona,Reghbati,40000,Senior Staff,Finance
12488,Etsuo,Gerteisen,40000,Senior Engineer,Development
12489,Arnould,Munck,63306,Senior Engineer,Development
12490,Jackson,Muchinsky,40000,Senior Engineer,Development
12492,Kristinn,Hammerschmidt,59589,Senior Engineer,Production
12497,Stein,Penz,81191,Senior Staff,Sales
12499,Izaskun,Lamba,69706,Senior Staff,Sales
12501,Morrie,Matheson,76082,Senior Staff,Finance
12502,Danil,VanScheik,40000,Senior Engineer,Production
12504,Adly,Rosaz,40000,Engineer,Production
12506,Gay,Rodite,50229,Engineer,Production
12509,Rutger,Krzyzanowski,40000,Senior Staff,Customer Service
12514,Tomofumi,Melter,54241,Engineer,Development
12515,Pranav,Wilharm,50655,Senior Engineer,Production
12520,Goetz,Basart,40000,Engineer,Production
12522,Trygve,Zhang,47733,Technique Leader,Production
12523,Tonia,Casley,94760,Senior Staff,Sales
12524,Tetsushi,Demeyer,42824,Engineer,Development
12528,Conor,Cincotta,40000,Senior Staff,Customer Service
12534,Yongmao,Gerlach,66715,Senior Engineer,Production
12537,Avishai,Gonthier,85107,Senior Staff,Marketing
12540,Poornachandra,Bresenham,40000,Senior Staff,Human Resources
12541,Shih,Nanard,93105,Senior Staff,Sales
12542,Kazuhide,Bouloucos,44176,Senior Staff,Human Resources
12551,Jeane,Tzvieli,40000,Senior Engineer,Production
12553,Aral,Vesna,40000,Senior Staff,Human Resources
12555,Spyrose,DuCasse,68051,Assistant Engineer,Development
12557,Stafford,Kopetz,41840,Senior Engineer,Production
12558,Danco,Niizuma,40000,Senior Engineer,Quality Management
12563,Honesty,Ducloy,40000,Engineer,Development
12564,Remco,Nitsche,76772,Staff,Finance
12571,Abdelaziz,Candan,53163,Engineer,Production
12574,Mong,Gelosh,66284,Engineer,Development
12586,Oguz,Tasistro,50972,Senior Engineer,Quality Management
12588,Yagil,Kenevan,49125,Senior Engineer,Development
12589,Anoosh,Chleq,59441,Senior Engineer,Development
12590,Gita,Rosenbaum,72208,Senior Staff,Sales
12596,Breannda,Roisin,40000,Senior Staff,Human Resources
12597,Kazuhito,Petereit,63589,Senior Staff,Customer Service
12601,Ghassan,Simkin,41714,Senior Engineer,Development
12603,Utpal,Roison,43168,Staff,Human Resources
12608,Nectarios,Mondadori,40000,Senior Staff,Human Resources
12612,Chandrasekaran,Thimonier,92187,Staff,Sales
12617,Shawna,Rusterholz,55663,Senior Staff,Sales
12623,Raimond,Scharstein,79700,Senior Staff,Marketing
12626,Gill,Comyn,61375,Senior Engineer,Production
12630,Sreekrishna,Falco,41052,Senior Staff,Customer Service
12635,Xinyu,Restivo,40000,Senior Engineer,Customer Service
12636,Yuuichi,Debuse,40000,Senior Staff,Customer Service
12638,Yuqun,Seiwald,56677,Engineer,Development
12639,Zeljko,Schapire,40000,Senior Engineer,Production
12642,Suebskul,Gips,68271,Senior Staff,Marketing
12644,Bernt,Jayawardene,40000,Senior Engineer,Production
12645,Kyoichi,Decaestecker,63135,Staff,Sales
12651,Pragnesh,Bael,75150,Senior Staff,Sales
12656,Seshu,Morton,70030,Senior Staff,Customer Service
12662,Leucio,Alvarado,69016,Engineer,Development
12663,Nobuyoshi,Stellhorn,49966,Technique Leader,Development
12664,Zhonghua,Parveen,40000,Staff,Customer Service
12666,Stamatina,Prenel,40000,Engineer,Production
12670,Seongbae,Alameldin,45281,Engineer,Production
12672,Mayumi,Varman,54041,Senior Engineer,Quality Management
12680,Bader,Staudhammer,46321,Staff,Marketing
12687,Weicheng,Badache,78376,Staff,Sales
12689,Luerbio,Boudaillier,59689,Senior Engineer,Development
12691,Oddvar,Gils,48493,Senior Engineer,Production
12697,Uri,Brizzi,40000,Senior Staff,Human Resources
12707,Gregory,Zastre,53664,Staff,Sales
12709,Ronghao,Botman,45510,Senior Engineer,Development
12715,Honglan,Showalter,40000,Staff,Finance
12717,Tzu,Jiafu,53194,Staff,Research
12722,Elliott,Cheshire,62325,Senior Staff,Finance
12725,Inderjeet,Flexer,40000,Senior Staff,Human Resources
12726,Fumitake,Panwar,61177,Senior Engineer,Development
12729,Nahla,Rahier,51796,Senior Engineer,Customer Service
12731,Yongmao,Waymire,40000,Senior Staff,Human Resources
12732,Mara,Takanami,74436,Senior Staff,Sales
12734,Gil,Frijda,40000,Senior Engineer,Development
12746,Heekeun,Lunn,63044,Senior Engineer,Production
12747,Salvador,Atrawala,40000,Technique Leader,Production
12748,Berry,Kakkar,40000,Engineer,Quality Management
12753,Kazuhito,Syrotiuk,47071,Senior Engineer,Production
12754,Ronnie,Tetzlaff,56137,Senior Engineer,Quality Management
12755,Rildo,Rodite,40196,Senior Staff,Human Resources
12761,Hitofumi,Schaad,62465,Senior Staff,Sales
12769,Abdelwaheb,Gluchowski,40000,Engineer,Production
12770,Maik,Benzaken,55103,Senior Staff,Sales
12773,Jenwei,Lovengreen,65556,Senior Engineer,Development
12774,Moon,Asrin,40000,Engineer,Development
12777,Sreenivas,Cichocki,50672,Senior Staff,Sales
12785,Bouchung,Armand,68680,Senior Engineer,Customer Service
12786,Weiyi,Schusler,51030,Engineer,Production
12789,Sanjai,Felcyn,41358,Engineer,Development
12790,Gunilla,Perl,87760,Senior Staff,Sales
12795,Masoud,Fordan,56969,Senior Staff,Finance
12796,Saniya,Stanfel,40000,Senior Engineer,Production
12798,Lillian,Beeson,81145,Senior Staff,Sales
12799,Tiina,Businaro,42816,Senior Staff,Human Resources
12803,Gad,Boissier,91789,Senior Staff,Marketing
12807,Gretta,Babb,48331,Senior Engineer,Quality Management
12810,Kristof,Staelin,46737,Technique Leader,Development
12815,Sushant,Junot,65073,Senior Staff,Research
12819,Mountaz,Gubsky,48455,Senior Engineer,Production
12821,Arco,Gihr,46727,Engineer,Research
12828,Oksana,Camurati,85769,Staff,Finance
12829,Harngdar,Harbusch,51521,Senior Engineer,Customer Service
12840,Zhensheng,Ferretti,40000,Engineer,Development
12843,Yinlin,Heijenga,40000,Senior Engineer,Development
12848,Kazuhide,Smeets,40000,Engineer,Development
12851,Kwangyoen,Ramsay,64013,Staff,Finance
12855,Mabhin,Murrill,40000,Senior Staff,Human Resources
12857,Alagu,Gils,52646,Senior Engineer,Development
12863,Leif,Matheson,62803,Senior Engineer,Production
12865,Katsuyuki,Rothe,64679,Senior Staff,Research
12868,Berthier,Nanard,40000,Senior Engineer,Quality Management
12869,Jacopo,Swiler,61803,Staff,Research
12872,Marl,Schmittgen,56040,Senior Staff,Sales
12879,Baruch,Eugenio,40000,Senior Engineer,Development
12881,Huai,Yurek,66390,Staff,Sales
12885,Anwar,Collavizza,40000,Senior Engineer,Research
12887,Hilari,DuBourdieux,40000,Senior Engineer,Development
12889,Mayumi,Mukaidono,58901,Engineer,Development
12890,Neven,Casley,66803,Senior Staff,Sales
12893,Licheng,Crouzet,50803,Senior Staff,Sales
12895,Roddy,Serot,40000,Senior Engineer,Production
12899,Chinho,Sethi,40000,Senior Staff,Human Resources
12905,Munehiro,Gecsei,58659,Senior Engineer,Development
12910,Uno,Casley,69301,Staff,Customer Service
12915,Arco,Ligten,55723,Senior Staff,Sales
12923,Chaosheng,Journel,40000,Senior Engineer,Development
12926,Heekeun,Luby,68314,Senior Staff,Research
12934,Adil,Solares,47274,Senior Engineer,Development
12936,Reinhold,Farrow,64450,Technique Leader,Development
12940,Odinaldo,Farrar,49760,Senior Engineer,Development
12941,Tommaso,Perelgut,67069,Senior Engineer,Development
12944,Alselm,Benzmuller,40000,Senior Staff,Customer Service
12949,Geoff,Asrin,40000,Senior Engineer,Development
12960,Tayeb,Navazio,40000,Engineer,Research
12962,Paraskevi,Beerel,73680,Senior Staff,Sales
12969,Mohan,Angot,59876,Senior Staff,Sales
12977,Byong,Markovitch,61326,Senior Engineer,Development
12982,Sachem,Aamodt,40000,Senior Engineer,Development
12983,Elliott,Hambrick,57252,Staff,Finance
12986,Khun,Hennebert,50021,Senior Engineer,Production
12987,Youngkon,Kading,56823,Senior Engineer,Production
13000,Adhemar,Chiodo,40000,Engineer,Development
13002,Henk,Muhlberg,40935,Senior Engineer,Development
13004,Fan,Beznosov,40000,Senior Engineer,Production
13008,Jayesh,Zaumen,40000,Engineer,Quality Management
13011,Aamer,Glowinski,51216,Technique Leader,Development
13013,Heekeun,Baak,40000,Engineer,Production
13027,Paraskevi,Kohling,65940,Technique Leader,Production
13030,Yahiko,Kroll,51770,Senior Staff,Marketing
13034,Arunas,Rosen,77736,Senior Staff,Customer Service
13046,Vivian,Stafford,40000,Senior Staff,Finance
13047,Atilio,Chelton,52323,Senior Engineer,Development
13048,Kerhong,Massonet,40000,Senior Engineer,Development
13052,Aleksandar,Schlenzig,42693,Senior Engineer,Development
13054,Samphel,Masamoto,40000,Senior Engineer,Production
13065,Zine,Schiper,58147,Senior Staff,Sales
13067,Wayne,Kornyak,40000,Senior Engineer,Development
13075,Rosella,Morrin,40000,Senior Staff,Marketing
13076,Deniz,Skafidas,50582,Engineer,Development
13084,Domenico,Pagter,64106,Senior Staff,Finance
13086,Dzung,Domenig,40000,Senior Staff,Human Resources
13093,Sajjan,Unno,75658,Staff,Sales
13096,Ibibia,Armand,52544,Senior Engineer,Quality Management
13103,Srinidhi,Ellozy,40000,Senior Engineer,Development
13108,Rance,Matteis,40000,Senior Staff,Marketing
13110,Maria,Kamble,57941,Senior Engineer,Development
13124,Quingbo,Garnick,73785,Senior Staff,Sales
13126,Parviz,Hennebert,40000,Senior Engineer,Production
13133,Guther,Senzako,67777,Senior Staff,Customer Service
13134,Lorien,Chepyzhov,51227,Senior Engineer,Production
13140,Shuji,Vidal,40000,Staff,Research
13143,Qingxiang,Ventosa,40000,Technique Leader,Production
13144,Persi,Nollmann,52825,Senior Staff,Finance
13146,Haldon,Erie,61398,Senior Staff,Sales
13147,Shichao,Ginesta,77429,Senior Staff,Sales
13150,Mahmut,Stavenow,40000,Technique Leader,Quality Management
13156,Akeel,Millington,48285,Senior Engineer,Development
13159,Jingling,Ranst,54536,Staff,Finance
13161,Manu,Picci,49733,Senior Engineer,Development
13165,Lucian,Benner,42796,Senior Engineer,Quality Management
13168,Munir,Stentiford,49210,Senior Engineer,Production
13170,Cheong,Bernardeschi,49012,Senior Staff,Human Resources
13171,Anoosh,Birnbaum,40000,Senior Engineer,Quality Management
13173,Arve,Horswill,46354,Senior Staff,Sales
13175,Yucai,Swick,65572,Senior Engineer,Production
13179,Moty,Janocha,90233,Staff,Sales
13182,Kokou,Rodite,46832,Engineer,Production
13186,Kyoichi,Barbanera,93138,Senior Staff,Sales
13189,Yuuichi,Bazzichi,40000,Staff,Research
13192,Rosita,Flowers,43986,Technique Leader,Production
13200,Weidon,Pauthner,50821,Senior Engineer,Production
13202,Aram,Scharstein,51915,Senior Staff,Research
13203,Phule,Emmart,40000,Senior Staff,Customer Service
13204,Mircea,Pellegrinelli,45177,Assistant Engineer,Production
13206,Tetsurou,Rullman,44383,Staff,Finance
13210,Jianhua,Klassen,83961,Senior Staff,Marketing
13213,Hein,Billawala,61131,Senior Staff,Sales
13216,Stabislas,Weedman,40000,Staff,Customer Service
13227,Goncalo,Pell,88669,Staff,Sales
13232,Mitchel,Fujisaki,40000,Technique Leader,Development
13233,Alselm,Chvatal,49414,Senior Engineer,Development
13235,Taizo,Remmers,57427,Engineer,Customer Service
13238,Ebru,Foote,40000,Senior Staff,Sales
13240,King,Pileggi,49018,Senior Engineer,Development
13246,Adil,Siepmann,83156,Staff,Sales
13250,Zeydy,Schusler,47829,Senior Engineer,Production
13252,Morris,Kavvadias,55454,Staff,Research
13260,JoAnna,McDermid,40000,Technique Leader,Development
13263,Subhash,Zockler,61281,Senior Staff,Human Resources
13272,Arun,Jiang,40000,Senior Staff,Customer Service
13276,Yechiam,Seuren,65836,Senior Staff,Finance
13282,Cordelia,Macedo,45990,Senior Staff,Finance
13288,Muneo,Broomell,40000,Senior Staff,Human Resources
13290,Stamatina,Karner,40000,Staff,Human Resources
13291,Georg,Stamatiou,54720,Senior Engineer,Development
13294,Haldun,Stroustrup,57991,Staff,Customer Service
13302,Mack,Alencar,40000,Senior Engineer,Development
13303,Koldo,Rissanen,63524,Staff,Sales
13309,Toshimori,Lipner,40000,Senior Engineer,Production
13312,Filipp,Schurmann,53718,Engineer,Research
13315,Sakthirel,Stroustrup,40000,Senior Engineer,Development
13320,Gino,Bahr,47422,Senior Engineer,Development
13332,Nidapan,Pearson,40000,Senior Engineer,Production
13333,Yoshinari,Hennebert,50997,Engineer,Production
13341,Bodh,Doering,40000,Senior Staff,Marketing
13342,Georgy,Doering,59327,Engineer,Development
13343,Heon,Usery,40000,Senior Staff,Finance
13346,Francoise,Zastre,40000,Senior Engineer,Development
13347,Lein,Sifakis,79839,Senior Engineer,Development
13349,Zeydy,Danner,66066,Senior Staff,Sales
13357,Mabry,Llado,40000,Engineer,Production
13361,Wilmer,Baek,40000,Staff,Human Resources
13368,Kiyokazu,Klassen,52872,Staff,Human Resources
13371,Nakhoon,Riexinger,40000,Senior Engineer,Production
13373,Juichirou,Naumovich,82749,Senior Staff,Human Resources
13374,Atreye,Kalefeld,40000,Senior Engineer,Development
13378,Rafols,Zhiwei,64833,Technique Leader,Development
13379,Kinh,Engelmann,52620,Senior Staff,Customer Service
13385,Claudi,Buchter,40000,Senior Staff,Human Resources
13386,Khosrow,Sgarro,91420,Technique Leader,Development
13388,Shuji,Cesareni,52597,Technique Leader,Production
13389,Divine,Cmelik,40000,Senior Staff,Research
13390,Nathan,Hutton,40000,Engineer,Production
13392,Fumitake,Beidas,69221,Senior Staff,Sales
13394,Anneke,Lorys,44631,Senior Staff,Marketing
13396,Chuanyi,Aumann,40000,Senior Staff,Customer Service
13402,Augustine,Dulli,40000,Engineer,Research
13405,Randy,Baba,60799,Senior Staff,Sales
13407,Gio,Chenoweth,60348,Senior Engineer,Production
13408,Sreekrishna,Lagarias,52479,Senior Engineer,Production
13412,Ranga,Erdmenger,56217,Staff,Marketing
13415,Nathalie,Speer,61838,Technique Leader,Quality Management
13416,Fox,Billawala,40000,Senior Engineer,Production
13417,Dipayan,Condotta,53074,Senior Staff,Sales
13422,Vishwani,Gerlach,59466,Senior Engineer,Quality Management
13427,Sreekrishna,Narwekar,50468,Staff,Sales
13439,Domenick,Ullian,49283,Engineer,Production
13442,Giordano,Miake,40000,Senior Staff,Human Resources
13443,Mayuko,Puppo,40000,Senior Engineer,Quality Management
13445,Renee,Dehkordi,53194,Engineer,Production
13451,Gretta,Weiland,40000,Senior Staff,Human Resources
13453,Sugwoo,Lalonde,52593,Senior Engineer,Development
13456,Uzi,Erol,40000,Senior Engineer,Development
13457,Shooichi,Parfitt,40812,Senior Engineer,Quality Management
13458,Feipei,Nivat,41375,Senior Engineer,Customer Service
13460,Yinghua,Gips,40000,Senior Engineer,Production
